"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042026","protein refolding",12,-0.743760860923011,-2.01401768914136,0.000553970140384333,0.0350361816857109,0.0319185011634186,795,"tags=67%, list=18%, signal=55%","Hspa8/B2m/Hspa9/St13/Hsp90aa1/Dnaja1/Hspa1a/Hspa1b"
"GO:0002521","leukocyte differentiation",278,-0.288529920035802,-1.5109539171593,0.000580492295806051,0.0360805987307037,0.0328699811781285,826,"tags=28%, list=19%, signal=24%","Arid1a/Zbtb7a/Rb1/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Prdm1/Il1b/Cd74/B2m/Vps13a/Plcg2/Psap/Rpl22/Pou2f2/Syk/Ep300/Snx10/Tlr2/Cited2/Ubash3b/Ptger4/Nf1/Il18/Gps2/Jmjd6/H2-M3/Ifi207/Axl/Ireb2/Tnf/Sos2/Fosl2/Il2rg/Inpp5d/Stat6/Rassf2/Brd2/Coa5/Stat3/Id2/Il2ra/Chuk/Trib1/Psen2/Ptk2b/Cebpa/Hax1/Vps54/Nfkbiz/Clec12a/Mafb/Foxp1/H2-Aa/Sash3/Mink1/Eif2ak1/Nlrp3/Hsp90aa1/Mmp14/Asxl2/Egr1/Dnajb9/Zc3h12a/Prxl2a/Zfp36l2/Sema4a/Sh2b3/Runx3/Irf1/Tob2/Psen1/Arid2/Abl1/Spn/Lfng/Ly9"
"GO:0002699","positive regulation of immune effector process",105,-0.376730381528021,-1.70643387584596,0.000605460792050288,0.0369598853692757,0.033671024849154,839,"tags=35%, list=19%, signal=29%","Ddx21/Zbtb1/Ptafr/Hspa8/Il1b/Cd74/B2m/Plcg2/Syk/Ep300/Tlr2/Mapkapk2/Ddx60/Casp1/Il18/Snx4/H2-M3/H2-K1/Tnf/Il2rg/Casp4/Ccl2/Stat6/Brd2/Sh2d1b1/Rif1/Nfkbiz/Foxp1/H2-Q7/Arid5a/Sash3/Tap2/Irf5/Nlrp3/Dnajb9/Irf1/Cadm1"
"GO:0071345","cellular response to cytokine stimulus",334,-0.275793624847091,-1.46223977442441,0.000615143723205698,0.0369598853692757,0.033671024849154,814,"tags=26%, list=19%, signal=23%","Dicer1/Parp14/Tank/Pdgfb/Il1b/Cd74/Ifi211/Irak4/Csf2ra/Csf3r/Srsf7/Hes1/Igf1r/Actr2/Xiap/Cxcl10/Syk/Isg15/Tuba1b/Ep300/Snx10/Ube2k/Tlr2/Casp1/Tle4/Il18/Nfe2l2/Gps2/Rps6kb1/Mat2a/Irgm1/Ccl8/Ifi207/Rela/Ccl4/Axl/Csf2rb/Il10ra/Etv3/Tnf/Il21r/Tbk1/Il2rg/Casp4/Ccl2/Khsrp/Hk2/Stat6/Birc2/Stat3/P4hb/Trim25/Il2ra/Rab20/Eif4a2/Birc3/Chuk/Il16/Ptk2b/Rif1/Cebpa/Hax1/Nfkbiz/Rab7b/Eed/Notch1/Rbmxl1/H2-Q7/Irf5/Nfkbia/Stat2/Egr1/Hif1a/Aim2/Cxcr4/Gsk3a/Zc3h12a/Zfp36l2/Tnfrsf1b/Sh2b3/Irf1/Acsl1/Ifi47/Cxcl2/Icam1/Ciita/Hspa1b"
"GO:0002064","epithelial cell development",65,-0.445909222640589,-1.8473759358399,0.000657262446178861,0.0388431330897507,0.0353866925293882,814,"tags=37%, list=19%, signal=30%","Dicer1/Pdgfb/Rock2/Prdm1/Il1b/Psap/Ezr/Iqgap1/Map3k1/Plod3/Rapgef2/Tnf/Fosl2/Vezf1/Cebpa/Myo1e/Notch1/Atf4/Hif1a/Luzp1/Cxcr4/Cdkn1a/Abcb1b/Icam1"
"GO:0051084","'de novo' post-translational protein folding",30,-0.556588563761612,-1.89438586729707,0.000685820513125563,0.0398771443518977,0.0363286927156495,63,"tags=13%, list=1%, signal=13%","Dnajb4/Dnajb1/Hspa1a/Hspa1b"
"GO:0046631","alpha-beta T cell activation",84,-0.401863934440332,-1.72511007859512,0.00070496092661619,0.0403394308008153,0.0367498427910194,697,"tags=31%, list=16%, signal=27%","Psap/Rpl22/Syk/Ep300/Ptger4/Il18/H2-M3/Irgm1/Fosl2/Il2rg/Stat6/Brd2/Stat3/Il2ra/Nfkbiz/Foxp1/Sash3/Nlrp3/Zc3h12a/Sema4a/Runx3/Irf1/Abl1/Elf4/Spn/Ly9"
"GO:0002696","positive regulation of leukocyte activation",134,-0.347842026916805,-1.64573120627846,0.00072316681070086,0.0407346305090094,0.037109875812281,826,"tags=31%, list=19%, signal=26%","Arid1a/Zbtb1/Smarcd2/Il1b/Cd74/B2m/Icosl/Hes1/Syk/Ep300/Il18/H2-M3/Irgm1/Axl/Tnf/Il2rg/Inpp5d/Ccl2/H2-Ab1/Stat6/Brd2/H2-Eb1/Il2ra/Peli1/Il16/Rif1/Cebpa/Nfkbiz/H2-Aa/Sash3/Nlrp3/Hsp90aa1/Mmp14/Runx3/Irf1/Cdkn1a/Havcr2/Arid2/Abl1/Spn/Irs2"
"GO:0009408","response to heat",39,-0.509488462590503,-1.86943037213941,0.000738983867448231,0.0409851821869365,0.0373381322500159,233,"tags=21%, list=5%, signal=20%","Hsp90aa1/Rasa3/Cdkn1a/Hmox1/Dnaja1/Dnajb1/Hspa1a/Hspa1b"
"GO:0002287","alpha-beta T cell activation involved in immune response",38,-0.520809655945366,-1.91999378325956,0.000765385555381592,0.0411823123455319,0.0375177208608102,640,"tags=39%, list=15%, signal=34%","Ep300/Ptger4/Il18/H2-M3/Stat6/Brd2/Stat3/Nfkbiz/Foxp1/Nlrp3/Zc3h12a/Sema4a/Irf1/Spn/Ly9"
"GO:0033209","tumor necrosis factor-mediated signaling pathway",45,-0.481889930773698,-1.84707558062744,0.000758456364490136,0.0411823123455319,0.0375177208608102,814,"tags=38%, list=19%, signal=31%","Dicer1/Tank/Xiap/Syk/Ube2k/Casp1/Gps2/Rela/Tnf/Birc2/Chuk/Ptk2b/Eed/Nfkbia/Aim2/Tnfrsf1b/Hspa1b"
"GO:0032651","regulation of interleukin-1 beta production",42,-0.508203956031019,-1.92415443786983,0.000819397916209999,0.043440139528486,0.0395746362008544,717,"tags=38%, list=16%, signal=32%","Tmem106a/Tlr2/Casp1/Ifi207/Rela/Tnf/Casp4/Stat3/Foxp1/Nlrp3/Egr1/Errfi1/Aim2/Zc3h12a/Acp5/Elf4"
"GO:0034097","response to cytokine",372,-0.261843500534967,-1.39705897011186,0.000862337688217523,0.0450540197974518,0.0410449059838089,829,"tags=26%, list=19%, signal=23%","Ifih1/Ctnnb1/Dicer1/Parp14/Tank/Sp100/Pdgfb/Il1b/Cd74/Ifi211/Irak4/Csf2ra/Synj1/Csf3r/Srsf7/Hes1/Igf1r/Actr2/Xiap/Cxcl10/Syk/Isg15/Tuba1b/Ep300/Snx10/Ube2k/Tlr2/Mapkapk2/Casp1/Tle4/Il18/Nfe2l2/Gps2/Rps6kb1/Mat2a/Irgm1/Ccl8/Ifi207/Rela/Ccl4/Axl/Csf2rb/Il10ra/Etv3/Tnf/Mapkapk3/Il21r/Tbk1/Fosl2/Il2rg/Casp4/Ccl2/Khsrp/Hk2/Stat6/Birc2/Stat3/Ch25h/P4hb/Trim25/Il2ra/Rab20/Eif4a2/Birc3/Chuk/Il16/Ptk2b/Rif1/Cebpa/Hax1/Nfkbiz/Rab7b/Eed/Notch1/Rbmxl1/H2-Q7/Irf5/Rel/Nfkbia/Stat2/Egr1/Hif1a/Aim2/Cxcr4/Gsk3a/Zc3h12a/Zfp36l2/Tnfrsf1b/Sh2b3/Irf1/Acsl1/Ifi47/Acp5/Cxcl2/Icam1/Ciita/Hspa1b"
"GO:2000026","regulation of multicellular organismal development",467,-0.247516211696176,-1.34782418309924,0.000907485041367574,0.04673547963043,0.0425767417904786,826,"tags=31%, list=19%, signal=28%","Prkx/Akt1/Plxnc1/Atf2/Sp1/Ago2/Rhoh/Ski/Lyn/Acin1/Zfp608/Ist1/Klf4/Cdk6/Fgl2/Rnf6/Kat6a/Ccnd1/Pim1/Rc3h1/Hook3/Med1/Egr2/Srgn/Smarce1/Twf2/Cybb/Hhex/Arid1a/Zbtb7a/Rb1/Ctnnb1/Zbtb1/Dicer1/Ctdsp1/Smarcd2/Ppp1r15a/Glul/Sp100/Ldb1/Rock2/Ccnd2/Prdm1/Man2a1/Il1b/Trip12/Cd74/B2m/Synj1/Csf3r/Hes1/Pak1/Hspa9/Trpv2/Actr2/Cxcl10/Syk/Isg15/Ep300/Tlr2/Cited2/Ubash3b/Ptger4/Nf1/Il18/Nfe2l2/H2-M3/Ufl1/Irgm1/Rela/Axl/Rapgef2/Tnf/Ctnna1/Hmgb2/Nin/Sos2/Il2rg/Vezf1/Inpp5d/Ccl2/Hk2/Rassf2/Brd2/Gdi1/Stat3/Rgs2/Ndel1/Id2/Il2ra/Trib1/Ptk2b/Nbr1/Cebpa/Hax1/Itgax/Nfkbiz/Rab7b/Ano6/Notch1/Clec12a/Pik3cd/Mafb/Foxp1/Tent5a/H2-Aa/Sash3/Dnm1l/Atf4/Nlrp3/Hsp90aa1/Ago1/Dock7/Maff/Nfkbia/Mmp14/Asxl2/Btg1/Hif1a/Shtn1/Errfi1/Cxcr4/Gsk3a/Zc3h12a/Prxl2a/Zfp36l2/Sema4a/Tnfrsf1b/Sh2b3/Runx3/Zzz3/Irf1/Krit1/Tgif1/Tob2/Hmox1/Psen1/Srrt/Por/Arid2/Abl1/Ldlr/Adgre5/Hspa1b"
"GO:0002449","lymphocyte mediated immunity",114,-0.359976218059362,-1.65679945619069,0.000963778859907434,0.0487790786180912,0.0444384919449433,816,"tags=30%, list=19%, signal=25%","Zbtb1/Hspa8/Il1b/Cd74/B2m/Icosl/Pou2f2/Il18/H2-M3/Ufl1/Prkcd/Csf2rb/H2-K1/Tnf/Fosl2/Swap70/Inpp5d/Hcst/Stat6/Sh2d1b1/Fcgr2b/Rif1/Nfkbiz/H2-Q7/Arid5a/Sash3/Tap2/Nlrp3/Tnfrsf1b/Cadm1/Havcr2/Icam1/Rnf19b/Spn"
"GO:0048871","multicellular organismal-level homeostasis",288,-0.284004779121158,-1.48930436940203,0.000974228477254526,0.0487790786180912,0.0444384919449433,838,"tags=28%, list=19%, signal=25%","Cln8/Prcp/Zbtb7a/Rb1/Ctnnb1/Ddit3/Ldb1/Uba5/Il1b/Cd74/B2m/Vps13a/Zfp516/Tpp1/Hspa9/Igf1r/Trpv2/Xiap/Syk/Isg15/Snx10/Cited2/Ubash3b/Ptger4/Alas1/Nf1/Il18/Jmjd6/Tsc22d3/Ufl1/Axl/Ireb2/Maea/Il10ra/Tnf/Hmgb2/Sos2/Fosl2/Inpp5d/Ccl2/Pmaip1/Cmklr1/Stat6/Slc11a2/Rassf2/Stat3/Gatm/Id2/Il2ra/Tbl1xr1/Fcgr2b/Ptk2b/Cebpa/Vps54/Nfkbiz/Notch1/Pik3cd/Mafb/Zfx/Kmt2e/Sash3/Eif2ak1/Atf4/Dock7/Egr1/Hif1a/Fabp5/Lpcat1/Errfi1/Aim2/Cxcr4/Kdm6b/Lyar/Pde4b/Sh2b3/Bola3/Acsl1/Hmox1/Acp5/Abl1/Apbb2/Hspa1b"
"GO:0051085","chaperone cofactor-dependent protein refolding",21,-0.633533319605596,-1.99662178678188,0.00099624293060631,0.0491980241758321,0.0448201578008895,63,"tags=43%, list=1%, signal=42%","Tor1a/Hspa8/Cd74/Hspa9/St13/Dnajb4/Dnajb1/Hspa1a/Hspa1b"
"GO:0098586","cellular response to virus",28,-0.553727900755895,-1.88498879965093,0.0010245304751843,0.049911248149181,0.0454699158261025,829,"tags=46%, list=19%, signal=38%","Ifih1/Ddx3x/Pou2f2/Cxcl10/Irgm1/Crebbp/Chuk/Irf5/Nlrp3/Hsp90aa1/Hif1a/Zc3h12a/Zc3hav1"
